Cust_id,Age,Account_balance,Personal_lone_ind,Home_lone_ind,Prime_Customer_ind,Overall_Satisfaction
111119,64,66486.2,0,1,0,Satisfied
111120,56,89982.3,0,1,0,Dissatisfied
111121,46,78612.12,1,0,1,Satisfied
111122,71,78310.61,1,1,1,Dissatisfied
111123,43,92791.19,0,1,1,Dissatisfied
111124,38,99003.56,0,0,1,Dissatisfied
111125,34,58546.99,0,1,0,Dissatisfied
111126,33,11779.28,1,1,0,Dissatisfied
111127,77,46453.86,0,0,1,Dissatisfied
111128,48,78972.51,0,1,0,Dissatisfied
111129,68,3744.81,1,1,0,Dissatisfied
111130,26,6631.86,0,1,1,Dissatisfied
111131,48,7648.62,0,1,0,Dissatisfied
111132,31,73372.54,0,1,0,Dissatisfied
111133,66,50615.5,1,1,1,Dissatisfied
111134,54,37520.9,1,1,1,Satisfied
111135,19,11456.09,1,1,0,Satisfied
111136,69,73491.78,0,1,0,Satisfied
111137,65,32780.96,1,1,0,Dissatisfied
111138,63,27267.08,0,0,0,Satisfied
111139,31,65579.6,1,1,0,Dissatisfied
111140,76,56342.08,1,0,1,Dissatisfied
111141,50,36878.65,1,0,0,Dissatisfied
111142,52,64507.26,0,0,1,Dissatisfied
111143,75,27850.93,1,0,1,Dissatisfied
111144,56,79688.2,1,0,1,Dissatisfied
111145,75,23702.58,0,1,0,Satisfied
111146,64,16724.93,1,1,0,Dissatisfied
111147,68,78461.5,1,0,1,Dissatisfied
111148,37,71081.31,1,1,1,Satisfied
111149,19,19081.26,1,1,0,Dissatisfied
111150,68,12508.33,0,0,1,Satisfied
111151,58,84001.51,1,0,0,Dissatisfied
111152,36,77883.25,1,0,1,Dissatisfied
111153,76,33398.48,0,1,0,Satisfied
111154,54,66161.54,0,0,1,Satisfied
111155,35,13291.86,0,1,1,Satisfied
111156,33,51197.72,0,0,1,Dissatisfied
111157,21,2854.3,1,0,1,Satisfied
111158,29,39768.59,0,0,0,Dissatisfied
111159,46,8409.44,0,0,0,Satisfied
111160,24,48039.57,0,1,0,Satisfied
111161,31,42746.48,0,0,0,Satisfied
111162,72,44994.12,0,0,0,Dissatisfied
111163,29,5487.8,0,0,0,Dissatisfied
111164,52,36800.02,0,1,1,Dissatisfied
111165,22,75891.9,1,1,1,Satisfied
111166,34,37522.52,0,1,0,Satisfied
111167,75,71802.02,1,1,1,Dissatisfied
111168,59,37578.39,0,0,0,Dissatisfied
111169,49,42900.7,0,0,0,Satisfied
111170,27,56825.32,0,0,1,Satisfied
111171,60,95117.51,0,0,0,Dissatisfied
111172,34,11777.18,0,0,0,Satisfied
111173,22,4258.46,0,1,0,Dissatisfied
111174,62,61187.76,0,1,1,Satisfied
111175,59,94960.61,1,0,0,Dissatisfied
111176,26,98982.59,0,0,0,Dissatisfied
111177,66,48932.26,1,1,0,Dissatisfied
111178,50,47340.08,1,1,1,Satisfied
111179,53,64851.41,1,0,0,Dissatisfied
111180,53,56007.84,0,0,0,Dissatisfied
111181,35,63774.72,1,1,0,Satisfied
111182,26,87525.94,0,1,0,Satisfied
111183,79,74884.31,0,0,0,Dissatisfied
111184,74,50190.86,0,0,0,Dissatisfied
111185,46,46724.58,1,0,1,Dissatisfied
111186,78,64320.57,0,1,0,Dissatisfied
111187,67,46114.92,1,0,0,Dissatisfied
111188,31,46320.16,0,1,1,Dissatisfied
111189,42,2614.28,1,0,0,Satisfied
111190,32,18232.35,1,1,1,Dissatisfied
111191,23,49362.85,1,1,0,Dissatisfied
111192,73,82442.69,0,0,1,Satisfied
111193,59,28593.97,1,0,1,Satisfied
111194,46,52741.7,1,0,0,Dissatisfied
111195,32,35151.25,0,1,0,Dissatisfied
111196,46,11375.59,0,0,0,Satisfied
111197,21,95871.55,1,1,1,Satisfied
111198,35,85612.71,0,1,0,Satisfied
111199,67,8770.75,1,0,1,Dissatisfied
111200,74,72258.94,0,1,1,Dissatisfied
111201,66,35410.41,1,1,0,Satisfied
111202,61,99490.13,0,1,1,Dissatisfied
111203,56,30937.45,0,0,0,Satisfied
111204,33,24635.11,0,1,0,Dissatisfied
111205,28,57221.16,1,0,0,Satisfied
111206,31,83677.49,0,1,0,Dissatisfied
111207,20,20059.37,1,0,0,Dissatisfied
111208,68,71230.87,1,1,0,Dissatisfied
111209,67,7079.25,0,1,1,Satisfied
111210,79,91974.54,0,0,1,Dissatisfied
111211,59,9026.42,0,0,1,Dissatisfied
111212,55,91508.91,0,0,1,Dissatisfied
111213,62,49589.92,0,0,1,Satisfied
111214,59,45361.02,1,1,0,Dissatisfied
111215,35,97357.4,1,1,0,Dissatisfied
111216,75,99048.03,0,0,0,Dissatisfied
111217,37,65367.63,1,0,0,Satisfied
111218,75,13584.81,1,1,1,Satisfied
111219,65,51110.84,1,0,1,Dissatisfied
111220,42,53387.15,1,1,1,Satisfied
111221,74,51930.2,1,0,0,Satisfied
111222,55,57379.69,0,1,1,Satisfied
111223,30,2853.75,1,0,1,Satisfied
111224,21,71411.5,1,0,0,Satisfied
111225,72,71527.04,0,0,0,Satisfied
111226,31,12431.51,0,1,1,Dissatisfied
111227,50,57453.7,0,0,0,Satisfied
111228,45,57267.76,0,1,1,Dissatisfied
111229,69,68562.59,0,0,1,Satisfied
111230,54,9454.37,1,0,0,Dissatisfied
111231,25,63023.83,1,0,0,Dissatisfied
111232,61,28794.44,0,0,1,Satisfied
111233,51,51193.3,0,0,1,Dissatisfied
111234,61,77559.03,1,0,0,Satisfied
111235,22,70858.95,0,1,0,Satisfied
111236,71,12771.4,0,1,0,Dissatisfied
111237,22,59527.29,1,1,1,Dissatisfied
111238,48,96942.54,0,0,0,Satisfied
111239,62,16520.17,0,0,0,Satisfied
111240,26,85437.8,0,0,1,Dissatisfied
111241,59,70552.26,1,0,0,Satisfied
111242,49,77626.33,1,0,1,Satisfied
111243,50,28913.87,0,0,1,Dissatisfied
111244,79,29501.0,0,0,0,Satisfied
111245,20,90695.93,1,0,0,Satisfied
111246,47,36623.37,1,0,0,Dissatisfied
111247,67,7238.52,1,0,0,Satisfied
111248,29,60459.07,1,0,1,Dissatisfied
111249,46,13356.95,1,1,0,Satisfied
111250,20,79863.03,1,0,0,Dissatisfied
111251,43,64532.9,1,0,0,Dissatisfied
111252,74,87597.92,1,0,0,Dissatisfied
111253,78,78698.89,1,0,0,Dissatisfied
111254,47,12099.25,0,1,1,Satisfied
111255,26,38726.0,1,0,0,Dissatisfied
111256,43,77681.46,1,0,0,Dissatisfied
111257,19,42316.81,1,1,1,Satisfied
111258,79,97264.18,0,0,1,Dissatisfied
111259,20,73838.3,1,1,0,Satisfied
111260,63,2534.49,1,1,0,Dissatisfied
111261,21,88118.58,0,0,0,Dissatisfied
111262,42,10979.67,1,0,0,Satisfied
111263,68,14911.85,1,1,1,Satisfied
111264,30,73714.75,0,1,0,Dissatisfied
111265,56,86631.89,0,1,1,Satisfied
111266,61,54098.61,1,0,1,Dissatisfied
111267,52,29615.92,1,0,1,Satisfied
111268,72,35780.24,0,1,0,Satisfied
111269,40,34946.04,0,0,0,Dissatisfied
111270,26,33341.13,0,0,0,Satisfied
111271,19,25048.06,0,1,1,Satisfied
111272,78,61277.84,0,0,0,Dissatisfied
111273,71,90140.13,1,1,0,Dissatisfied
111274,58,31401.16,1,1,0,Satisfied
111275,61,19482.74,1,0,0,Satisfied
111276,48,84019.19,0,1,1,Dissatisfied
111277,61,74436.55,0,1,1,Dissatisfied
111278,64,93152.87,0,0,1,Satisfied
111279,19,17386.45,1,0,1,Dissatisfied
111280,49,15280.88,1,0,0,Dissatisfied
111281,35,54601.51,1,1,0,Dissatisfied
111282,30,61828.93,0,0,0,Dissatisfied
111283,63,48537.17,1,0,0,Dissatisfied
111284,22,60297.7,1,0,0,Dissatisfied
111285,75,18857.6,1,0,1,Dissatisfied
111286,59,48481.76,1,0,1,Satisfied
111287,61,66151.16,1,0,1,Dissatisfied
111288,27,43837.94,0,0,0,Dissatisfied
111289,73,68265.29,1,0,0,Satisfied
111290,60,45667.94,0,1,1,Dissatisfied
111291,42,34026.36,0,1,1,Dissatisfied
111292,51,31056.9,0,0,0,Satisfied
111293,54,41679.3,1,1,0,Dissatisfied
111294,47,3285.87,0,0,0,Dissatisfied
111295,24,67183.99,1,0,1,Dissatisfied
111296,23,84665.46,1,0,0,Dissatisfied
111297,71,36108.08,1,0,0,Satisfied
111298,72,5557.28,1,0,1,Dissatisfied
111299,20,98690.78,1,0,1,Dissatisfied
111300,30,27106.13,0,0,0,Dissatisfied
111301,20,13535.49,0,0,0,Satisfied
111302,43,37605.5,1,0,1,Satisfied
111303,74,74117.15,0,1,0,Dissatisfied
111304,79,30097.74,0,0,0,Dissatisfied
111305,41,57895.62,1,1,1,Satisfied
111306,70,42140.44,1,0,1,Dissatisfied
111307,23,12658.64,1,0,0,Satisfied
111308,60,33698.41,1,1,1,Satisfied
111309,77,72762.18,1,1,0,Satisfied
111310,75,61588.39,0,0,1,Dissatisfied
111311,66,12858.06,0,0,1,Dissatisfied
111312,59,17168.92,1,0,1,Dissatisfied
111313,29,64432.6,0,1,1,Dissatisfied
111314,66,81528.13,0,0,1,Satisfied
111315,53,35597.98,1,1,1,Satisfied
111316,19,59935.76,0,1,0,Satisfied
111317,28,17893.72,0,0,0,Dissatisfied
111318,56,31826.26,0,1,0,Satisfied
111319,51,3006.75,0,1,0,Dissatisfied
111320,43,77059.32,0,0,0,Dissatisfied
111321,35,40699.97,1,0,0,Dissatisfied
111322,38,81796.43,1,1,1,Dissatisfied
111323,53,71128.93,0,0,0,Dissatisfied
111324,57,83045.68,0,1,0,Dissatisfied
111325,69,29280.21,0,0,0,Satisfied
111326,63,19325.76,1,0,0,Dissatisfied
111327,61,97218.66,0,1,1,Dissatisfied
111328,39,72015.45,1,0,0,Satisfied
111329,70,83570.18,0,0,0,Dissatisfied
111330,76,2300.2,1,1,1,Dissatisfied
111331,47,36091.7,0,1,0,Satisfied
111332,67,74538.85,0,0,0,Satisfied
111333,60,8720.3,0,1,0,Dissatisfied
111334,78,57166.65,1,0,0,Dissatisfied
111335,77,43478.2,0,1,1,Dissatisfied
111336,47,2744.03,0,0,0,Dissatisfied
111337,25,24361.58,1,0,0,Satisfied
111338,51,29194.41,0,1,0,Dissatisfied
111339,74,12074.13,0,1,0,Dissatisfied
111340,64,63522.15,1,1,0,Dissatisfied
111341,26,24997.39,0,0,0,Dissatisfied
111342,68,28484.33,1,1,0,Dissatisfied
111343,37,89925.62,0,0,1,Dissatisfied
111344,57,47245.19,0,0,1,Dissatisfied
111345,42,39820.69,0,1,0,Satisfied
111346,36,72663.23,1,0,1,Dissatisfied
111347,22,91051.77,1,0,1,Dissatisfied
111348,28,3478.6,1,1,1,Dissatisfied
111349,32,45375.65,0,1,0,Satisfied
111350,25,61467.35,1,1,1,Satisfied
111351,36,32537.75,0,0,1,Dissatisfied
111352,40,77468.36,0,0,1,Satisfied
111353,44,97176.23,1,0,1,Satisfied
111354,57,94399.31,0,0,0,Dissatisfied
111355,49,27332.27,0,0,0,Dissatisfied
111356,43,23407.49,0,0,1,Satisfied
111357,44,95791.56,1,0,0,Dissatisfied
111358,79,46404.22,0,0,0,Dissatisfied
111359,36,21621.47,0,1,0,Dissatisfied
111360,67,70992.7,1,0,1,Dissatisfied
111361,59,29157.61,0,1,0,Satisfied
111362,46,27457.45,0,0,1,Dissatisfied
111363,56,88045.66,1,0,1,Dissatisfied
111364,77,17085.44,1,0,0,Dissatisfied
111365,58,7374.9,0,0,1,Dissatisfied
111366,50,27649.46,1,0,0,Dissatisfied
111367,36,61087.6,0,1,0,Satisfied
111368,54,13185.7,1,0,1,Dissatisfied
111369,36,47687.87,0,1,0,Satisfied
111370,50,63106.37,0,1,0,Dissatisfied
111371,64,85024.96,0,0,0,Dissatisfied
111372,33,23757.09,1,0,1,Dissatisfied
111373,40,81917.29,1,1,0,Dissatisfied
111374,24,24255.72,1,1,0,Satisfied
111375,43,67999.89,1,1,1,Dissatisfied
111376,49,43636.68,0,1,0,Dissatisfied
111377,29,12353.44,0,0,0,Satisfied
111378,25,71712.08,1,0,1,Satisfied
111379,22,22558.5,1,1,1,Satisfied
111380,59,18485.72,1,0,1,Dissatisfied
111381,45,36473.97,0,0,1,Satisfied
111382,70,65675.73,0,1,0,Satisfied
111383,22,24165.65,0,0,1,Dissatisfied
111384,66,19182.49,0,0,0,Dissatisfied
111385,43,1985.41,0,1,0,Satisfied
111386,22,47692.67,0,0,0,Dissatisfied
111387,39,43435.91,1,1,1,Satisfied
111388,32,24152.91,0,1,0,Dissatisfied
111389,30,6311.56,0,0,0,Satisfied
111390,45,43496.33,1,0,0,Dissatisfied
111391,50,79032.31,0,1,0,Dissatisfied
111392,60,71812.93,1,0,1,Dissatisfied
111393,40,86218.69,0,0,0,Satisfied
111394,50,1948.69,1,1,0,Dissatisfied
111395,60,96675.51,1,1,1,Dissatisfied
111396,35,34799.81,1,0,1,Dissatisfied
111397,67,99049.38,1,0,1,Dissatisfied
111398,70,26009.33,0,1,0,Dissatisfied
111399,47,47682.1,0,1,0,Satisfied
111400,43,36038.84,1,0,1,Dissatisfied
111401,33,36220.31,1,1,1,Dissatisfied
111402,30,84385.93,1,0,0,Satisfied
111403,56,74895.48,0,0,1,Satisfied
111404,50,99222.99,1,0,0,Satisfied
111405,43,61737.95,1,0,0,Dissatisfied
111406,65,46862.4,1,1,0,Dissatisfied
111407,18,9917.31,0,0,0,Satisfied
111408,66,99659.58,1,1,0,Satisfied
111409,55,55601.53,0,0,0,Dissatisfied
111410,19,70347.27,0,0,0,Satisfied
111411,66,41267.5,1,0,1,Satisfied
111412,23,55223.86,0,0,0,Satisfied
111413,63,94315.2,1,0,0,Satisfied
111414,67,17475.52,0,0,1,Dissatisfied
111415,55,29944.89,0,1,0,Satisfied
111416,59,16053.91,0,1,0,Dissatisfied
111417,41,79429.37,0,1,1,Satisfied
111418,35,7142.48,0,1,0,Dissatisfied
111419,44,9081.53,0,1,0,Satisfied
111420,58,30550.92,1,0,0,Dissatisfied
111421,25,51904.63,1,1,1,Satisfied
111422,45,41221.21,1,0,1,Dissatisfied
111423,27,5436.81,1,1,0,Satisfied
111424,34,95791.66,0,1,0,Dissatisfied
111425,72,95334.08,1,0,0,Satisfied
111426,79,28656.28,1,1,0,Dissatisfied
111427,46,73421.04,0,0,0,Satisfied
111428,75,58278.97,1,0,1,Satisfied
111429,23,24510.19,0,0,1,Satisfied
111430,31,26954.98,1,0,1,Dissatisfied
111431,39,49624.16,0,1,1,Dissatisfied
111432,71,42504.46,0,0,0,Satisfied
111433,23,29831.7,0,1,1,Dissatisfied
111434,43,80943.65,0,1,1,Satisfied
111435,56,48664.83,1,0,0,Dissatisfied
111436,29,65829.96,1,0,0,Dissatisfied
111437,52,19738.08,0,0,0,Satisfied
111438,31,53817.26,0,1,1,Satisfied
111439,39,32479.63,0,1,1,Dissatisfied
111440,68,53114.95,1,0,1,Dissatisfied
111441,40,78301.76,0,0,1,Satisfied
111442,65,77122.41,1,0,0,Dissatisfied
111443,24,36067.85,1,0,1,Dissatisfied
111444,57,69733.43,1,1,1,Satisfied
111445,67,94187.71,1,1,0,Dissatisfied
111446,42,62941.26,1,0,1,Dissatisfied
111447,30,15692.6,1,1,0,Dissatisfied
111448,38,68291.15,1,0,1,Satisfied
111449,58,11385.53,1,0,0,Satisfied
111450,27,87338.93,1,1,1,Dissatisfied
111451,70,52149.39,1,0,0,Dissatisfied
111452,72,39128.93,1,0,0,Satisfied
111453,76,6643.65,1,0,0,Dissatisfied
111454,26,38697.59,1,0,0,Satisfied
111455,32,90417.46,0,0,0,Dissatisfied
111456,69,3077.32,0,1,0,Dissatisfied
111457,19,47990.17,1,0,1,Satisfied
111458,42,93184.65,0,0,0,Dissatisfied
111459,30,40089.26,0,0,0,Dissatisfied
111460,51,43389.39,0,0,1,Dissatisfied
111461,68,58277.45,1,0,1,Dissatisfied
111462,75,46830.8,1,1,0,Satisfied
111463,51,17691.57,0,1,0,Satisfied
111464,52,2837.0,0,0,0,Dissatisfied
111465,55,61371.35,1,1,0,Dissatisfied
111466,20,92159.85,1,0,0,Dissatisfied
111467,59,11530.05,0,0,1,Satisfied
111468,73,21884.32,0,1,0,Satisfied
111469,76,37652.72,1,1,0,Satisfied
111470,23,81065.48,1,0,0,Dissatisfied
111471,72,27656.77,1,0,0,Satisfied
111472,65,88323.39,1,0,1,Satisfied
111473,66,6440.83,1,0,1,Satisfied
111474,36,94154.71,0,0,1,Dissatisfied
111475,20,56513.96,0,1,0,Dissatisfied
111476,35,66218.99,1,0,1,Dissatisfied
111477,56,37401.26,1,0,1,Dissatisfied
111478,26,78417.43,1,0,0,Dissatisfied
111479,69,17490.06,1,1,1,Satisfied
111480,29,5842.27,1,0,0,Satisfied
111481,22,40156.18,1,0,1,Dissatisfied
111482,20,85515.88,0,0,0,Satisfied
111483,28,75737.76,0,1,0,Dissatisfied
111484,74,52198.44,1,0,0,Satisfied
111485,47,57641.64,0,0,1,Dissatisfied
111486,21,13859.39,0,0,0,Satisfied
111487,22,84227.47,1,0,0,Dissatisfied
111488,18,78909.01,1,0,1,Dissatisfied
111489,44,65990.57,0,0,1,Dissatisfied
111490,45,47152.91,1,0,0,Dissatisfied
111491,46,96481.47,0,1,0,Dissatisfied
111492,35,88024.17,0,0,1,Satisfied
111493,29,64798.62,1,1,1,Satisfied
111494,30,37808.3,1,0,1,Satisfied
111495,58,62184.21,0,1,1,Dissatisfied
111496,19,57968.65,0,1,0,Satisfied
111497,54,40029.96,0,1,1,Satisfied
111498,62,31360.72,1,1,0,Satisfied
111499,33,41294.07,1,0,0,Dissatisfied
111500,65,57817.23,0,1,0,Dissatisfied
111501,41,43385.35,0,0,1,Dissatisfied
111502,52,27093.87,1,1,0,Dissatisfied
111503,39,76335.37,1,0,1,Satisfied
111504,53,53615.28,1,0,0,Satisfied
111505,28,7699.84,0,1,1,Satisfied
111506,72,37463.33,1,0,0,Dissatisfied
111507,75,88606.43,0,1,1,Dissatisfied
111508,63,75768.42,0,1,1,Dissatisfied
111509,46,33001.43,0,0,0,Satisfied
111510,52,93880.13,1,0,1,Dissatisfied
111511,65,8583.69,1,0,1,Dissatisfied
111512,71,96162.24,1,1,0,Dissatisfied
111513,32,25324.8,1,1,0,Dissatisfied
111514,77,1900.32,0,1,1,Dissatisfied
111515,48,43947.0,0,1,0,Satisfied
111516,59,36538.07,1,0,0,Dissatisfied
111517,58,54369.81,1,0,1,Satisfied
111518,60,79880.51,1,0,0,Satisfied
111519,33,84400.65,0,0,1,Dissatisfied
111520,27,40721.77,0,0,0,Satisfied
111521,66,43554.73,0,0,0,Dissatisfied
111522,49,15669.6,1,1,1,Satisfied
111523,68,5707.21,1,0,1,Satisfied
111524,19,64480.28,0,0,0,Satisfied
111525,41,7379.32,0,0,0,Dissatisfied
111526,40,73649.18,0,1,0,Satisfied
111527,19,54369.92,0,0,1,Satisfied
111528,55,20659.71,1,0,0,Satisfied
111529,48,54412.77,1,1,0,Dissatisfied
111530,68,19116.77,1,0,1,Dissatisfied
111531,57,44434.98,0,0,1,Dissatisfied
111532,43,80156.47,1,1,1,Satisfied
111533,46,46730.01,1,0,0,Dissatisfied
111534,20,15721.23,0,0,0,Satisfied
111535,75,72659.04,1,0,0,Dissatisfied
111536,31,19490.07,1,0,1,Dissatisfied
111537,42,74116.44,0,0,0,Dissatisfied
111538,65,48455.88,1,0,0,Satisfied
111539,18,45920.43,1,1,0,Dissatisfied
111540,70,85292.07,1,0,1,Dissatisfied
111541,20,71151.75,0,0,1,Dissatisfied
111542,71,4258.17,0,0,1,Satisfied
111543,43,30321.26,0,1,0,Satisfied
111544,35,87221.15,1,1,1,Dissatisfied
111545,26,2814.29,0,0,0,Dissatisfied
111546,55,54980.09,1,0,0,Dissatisfied
111547,40,73054.74,1,0,1,Dissatisfied
111548,38,62563.75,0,0,0,Satisfied
111549,74,76292.69,1,0,0,Satisfied
111550,18,72843.49,0,0,1,Dissatisfied
111551,38,69511.04,0,0,0,Dissatisfied
111552,44,82332.45,0,0,0,Dissatisfied
111553,59,64923.38,1,0,1,Satisfied
111554,76,40839.43,1,0,0,Dissatisfied
111555,23,47719.0,0,0,0,Dissatisfied
111556,72,71955.75,1,1,1,Dissatisfied
111557,61,87754.3,1,1,0,Dissatisfied
111558,53,27949.66,0,1,0,Satisfied
111559,45,34865.6,0,0,0,Dissatisfied
111560,62,93143.2,0,0,0,Satisfied
111561,34,58272.67,1,1,1,Satisfied
111562,76,18717.22,1,0,1,Dissatisfied
111563,57,66705.82,0,0,0,Dissatisfied
111564,75,99085.45,0,0,0,Dissatisfied
111565,69,82521.9,0,0,0,Satisfied
111566,20,74828.37,0,1,0,Satisfied
111567,29,21596.62,1,1,1,Satisfied
111568,56,87737.84,0,1,0,Satisfied
111569,29,53053.1,1,1,1,Satisfied
111570,19,89039.71,1,0,0,Satisfied
111571,73,33652.96,0,0,1,Satisfied
111572,63,7143.05,0,0,0,Dissatisfied
111573,39,48121.62,0,0,1,Dissatisfied
111574,40,27713.92,0,0,1,Satisfied
111575,47,71807.7,1,0,0,Dissatisfied
111576,22,95753.55,1,0,1,Satisfied
111577,26,69406.44,0,1,1,Dissatisfied
111578,38,88806.46,0,0,0,Dissatisfied
111579,28,45849.38,0,0,0,Satisfied
111580,22,77392.43,0,0,0,Dissatisfied
111581,52,84461.3,1,1,0,Satisfied
111582,44,71376.69,0,1,0,Dissatisfied
111583,66,51269.95,1,0,0,Satisfied
111584,19,62960.74,1,1,1,Dissatisfied
111585,41,70350.19,0,0,1,Dissatisfied
111586,48,26055.36,1,1,0,Satisfied
111587,50,81148.35,1,0,0,Dissatisfied
111588,56,95082.13,0,0,1,Dissatisfied
111589,47,47058.69,0,0,0,Dissatisfied
111590,63,70405.65,0,0,1,Dissatisfied
111591,54,73965.56,1,1,0,Satisfied
111592,68,66562.51,0,1,1,Dissatisfied
111593,45,55164.4,1,0,0,Dissatisfied
111594,77,88283.15,1,0,1,Satisfied
111595,48,45443.74,1,0,0,Dissatisfied
111596,28,7049.19,0,0,0,Dissatisfied
111597,40,84611.08,1,1,0,Dissatisfied
111598,74,67724.15,0,0,0,Dissatisfied
111599,19,85076.6,0,0,0,Satisfied
111600,57,14716.2,1,1,0,Satisfied
111601,58,4044.54,0,0,0,Satisfied
111602,44,93503.08,1,0,1,Satisfied
111603,52,15625.1,0,0,0,Satisfied
111604,19,81155.58,1,0,1,Satisfied
111605,56,82497.78,1,0,0,Satisfied
111606,54,71161.81,1,0,0,Dissatisfied
111607,38,13994.96,0,1,1,Dissatisfied
111608,75,67072.46,0,1,0,Dissatisfied
111609,22,89019.57,1,1,1,Dissatisfied
111610,69,43127.63,1,1,1,Dissatisfied
111611,62,41938.17,0,0,0,Satisfied
111612,38,44842.97,0,0,0,Dissatisfied
111613,46,9144.92,0,1,1,Dissatisfied
111614,37,89310.53,0,0,1,Dissatisfied
111615,78,87049.1,0,0,0,Dissatisfied
111616,55,99793.02,1,0,0,Dissatisfied
111617,37,58933.13,0,1,1,Dissatisfied
111618,67,75367.97,0,0,0,Dissatisfied
111619,42,21064.52,1,0,0,Dissatisfied
111620,19,67085.35,0,0,1,Satisfied
111621,74,65323.55,1,1,1,Satisfied
111622,49,90219.66,1,0,0,Dissatisfied
111623,43,83248.48,1,0,0,Satisfied
111624,23,93908.18,1,1,1,Satisfied
111625,58,87014.51,1,1,0,Dissatisfied
111626,74,87000.7,0,0,0,Dissatisfied
111627,20,7308.61,1,0,1,Satisfied
111628,50,84750.23,1,0,0,Dissatisfied
111629,18,61140.36,0,1,1,Dissatisfied
111630,68,38664.0,0,0,1,Dissatisfied
111631,22,6594.95,1,0,1,Dissatisfied
111632,30,68089.7,1,0,1,Dissatisfied
111633,36,33491.97,0,1,0,Dissatisfied
111634,29,47309.85,1,1,1,Dissatisfied
111635,65,68491.12,1,0,1,Satisfied
111636,42,91265.68,1,0,1,Satisfied
111637,74,82718.25,1,1,1,Satisfied
111638,68,45609.12,0,1,1,Dissatisfied
111639,52,39390.53,1,1,0,Dissatisfied
111640,29,24738.19,1,1,0,Dissatisfied
111641,47,37870.25,1,0,0,Dissatisfied
111642,22,11993.59,1,0,0,Dissatisfied
111643,51,97139.45,0,1,0,Dissatisfied
111644,39,57817.83,0,0,0,Dissatisfied
111645,56,13652.78,0,0,1,Dissatisfied
111646,30,35927.79,1,0,0,Satisfied
111647,74,55156.88,1,1,0,Dissatisfied
111648,64,53755.68,0,0,1,Satisfied
111649,71,4514.83,1,0,0,Satisfied
111650,20,95133.26,1,1,0,Dissatisfied
111651,77,28262.19,0,1,0,Satisfied
111652,70,2602.28,0,1,0,Satisfied
111653,37,8567.96,0,0,1,Dissatisfied
111654,48,58439.3,1,0,1,Satisfied
111655,22,14640.77,1,0,1,Satisfied
111656,41,5130.75,0,1,1,Dissatisfied
111657,57,38583.02,0,0,0,Satisfied
111658,71,62653.36,1,1,1,Dissatisfied
111659,50,12072.14,1,0,1,Satisfied
111660,25,32019.46,1,0,1,Satisfied
111661,41,42358.31,0,0,0,Dissatisfied
111662,67,16786.55,0,1,0,Satisfied
111663,37,51101.32,1,1,0,Satisfied
111664,77,9436.19,0,1,0,Satisfied
111665,33,5605.33,0,0,1,Satisfied
111666,67,52463.7,1,1,0,Satisfied
111667,69,25541.8,1,1,0,Satisfied
111668,29,10442.01,1,0,1,Satisfied
111669,30,42967.35,1,1,0,Satisfied
111670,62,91598.93,0,0,0,Dissatisfied
111671,59,72695.05,0,1,1,Dissatisfied
111672,56,81745.98,0,1,1,Dissatisfied
111673,42,87319.48,1,0,1,Dissatisfied
111674,63,97290.15,0,0,1,Satisfied
111675,49,76561.41,1,0,0,Dissatisfied
111676,79,61232.38,0,0,0,Dissatisfied
111677,41,37177.16,1,0,0,Dissatisfied
111678,65,18982.68,1,1,0,Satisfied
111679,64,68979.33,1,0,0,Dissatisfied
111680,61,99500.05,0,0,0,Dissatisfied
111681,26,47268.51,1,1,0,Dissatisfied
111682,57,72644.26,0,0,1,Dissatisfied
111683,67,50014.15,1,1,0,Dissatisfied
111684,40,43761.41,1,0,1,Satisfied
111685,67,41620.26,0,1,0,Dissatisfied
111686,30,50957.84,1,0,1,Satisfied
111687,77,37322.67,1,1,1,Dissatisfied
111688,76,75128.56,1,1,1,Dissatisfied
111689,49,87552.93,1,1,0,Satisfied
111690,67,88405.65,0,0,0,Dissatisfied
111691,32,23542.17,0,0,0,Dissatisfied
111692,53,89695.0,0,1,1,Dissatisfied
111693,66,34813.57,1,0,0,Satisfied
111694,22,31621.46,0,0,0,Dissatisfied
111695,39,72948.85,1,0,0,Satisfied
111696,33,31164.94,1,0,0,Dissatisfied
111697,58,6243.67,1,0,0,Dissatisfied
111698,27,37988.16,0,0,1,Satisfied
111699,41,72425.09,0,0,1,Satisfied
111700,35,33368.88,0,0,0,Satisfied
111701,66,63326.35,0,0,1,Satisfied
111702,35,66351.82,0,1,0,Dissatisfied
111703,24,73639.87,0,1,1,Satisfied
111704,21,89815.92,1,0,0,Dissatisfied
111705,43,43823.89,0,1,1,Dissatisfied
111706,22,17476.78,0,1,0,Dissatisfied
111707,77,32573.65,0,1,0,Satisfied
111708,72,43784.56,0,1,0,Satisfied
111709,33,71675.26,0,0,0,Dissatisfied
111710,52,2299.09,0,1,0,Dissatisfied
111711,43,32262.75,1,1,1,Dissatisfied
111712,35,78204.42,0,0,0,Dissatisfied
111713,46,67414.91,1,1,0,Dissatisfied
111714,40,73442.26,0,0,1,Dissatisfied
111715,70,81369.27,1,0,0,Satisfied
111716,31,78540.34,1,0,0,Satisfied
111717,32,68536.13,1,1,0,Dissatisfied
111718,66,44526.49,1,1,1,Satisfied
111719,50,98376.23,0,0,1,Dissatisfied
